,Unnamed: 0,Stn_Name,Lat,Long,Prov,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD,Clim_ID,Year,Month,Date
198114,198114,VANCOUVER HARBOUR CS,49.296,-123.122,BC,12.2,0.0,,23.2,0.0,4.7,0.0,0.0,0.0,,101.9,0.0,,,13.0,,,,178.6,0.0,1108446,1978,5,1978-05-01
198115,198115,VANCOUVER INT'L A,49.195,-123.182,BC,11.8,0.0,-1.0,21.9,0.0,3.9,0.0,0.0,0.0,,89.7,0.0,138.0,0.0,11.0,299.6,0.0,135.0,193.1,0.0,1108447,1978,5,1978-05-01
198332,198332,SAANICHTON CDA,48.698,-123.594,BC,16.1,0.0,1.2,27.8,0.0,8.3,0.0,0.0,0.0,,8.3,0.0,24.0,0.0,2.0,295.0,0.0,128.0,69.5,11.6,1016940,1978,6,1978-06-01
198340,198340,VICTORIA GONZALES HTS,48.417,-123.317,BC,15.4,0.0,,27.2,0.0,9.5,0.0,0.0,0.0,,5.4,0.0,,0.0,2.0,329.2,0.0,,85.8,8.5,1018610,1978,6,1978-06-01
198343,198343,VICTORIA INT'L A,48.647,-123.426,BC,15.5,0.0,0.7,27.8,0.0,7.5,0.0,0.0,0.0,,9.8,0.0,32.0,0.0,2.0,307.2,0.0,122.0,78.3,3.7,1018620,1978,6,1978-06-01
198509,198509,PRINCE GEORGE A,53.891,-122.679,BC,14.6,0.0,0.8,30.6,0.0,1.7,0.0,0.0,0.0,,37.0,0.0,57.0,0.0,8.0,334.8,0.0,133.0,105.0,2.8,1096450,1978,6,1978-06-01
198581,198581,VANCOUVER HARBOUR CS,49.296,-123.122,BC,16.7,0.0,,26.5,0.0,10.2,0.0,0.0,0.0,,32.8,0.0,,,6.0,,,,48.6,9.7,1108446,1978,6,1978-06-01
198582,198582,VANCOUVER INT'L A,49.195,-123.182,BC,16.3,0.0,0.6,26.3,0.0,9.5,0.0,0.0,0.0,,20.5,0.0,38.0,0.0,4.0,268.3,0.0,118.0,56.2,5.4,1108447,1978,6,1978-06-01
198801,198801,SAANICHTON CDA,48.698,-123.594,BC,17.2,0.0,0.2,29.5,0.0,9.0,0.0,0.0,0.0,,7.0,0.0,34.0,0.0,1.0,336.4,0.0,116.0,42.2,17.5,1016940,1978,7,1978-07-01
198809,198809,VICTORIA GONZALES HTS,48.417,-123.317,BC,15.6,0.0,,29.5,0.0,9.8,0.0,0.0,0.0,,10.0,0.0,,0.0,1.0,361.5,0.0,,82.4,7.8,1018610,1978,7,1978-07-01
198812,198812,VICTORIA INT'L A,48.647,-123.426,BC,16.8,0.0,-0.1,30.4,0.0,8.3,0.0,0.0,0.0,,10.4,0.0,58.0,0.0,1.0,353.8,0.0,111.0,47.5,10.9,1018620,1978,7,1978-07-01
198978,198978,PRINCE GEORGE A,53.891,-122.679,BC,16.9,0.0,1.1,29.8,0.0,1.4,0.0,0.0,0.0,0.0,37.9,0.0,61.0,0.0,6.0,361.9,0.0,126.0,44.2,11.1,1096450,1978,7,1978-07-01
199050,199050,VANCOUVER HARBOUR CS,49.296,-123.122,BC,18.4,0.0,,29.5,0.0,11.1,0.0,0.0,0.0,,19.8,0.0,,,3.0,,,,20.4,33.5,1108446,1978,7,1978-07-01
199051,199051,VANCOUVER INT'L A,49.195,-123.182,BC,18.1,0.0,0.2,28.8,0.0,8.8,0.0,0.0,0.0,,7.8,0.0,22.0,0.0,2.0,320.2,0.0,111.0,24.3,28.4,1108447,1978,7,1978-07-01
199269,199269,SAANICHTON CDA,48.698,-123.594,BC,16.4,0.0,-0.7,31.0,0.0,6.5,0.0,0.0,0.0,,49.2,0.0,186.0,0.0,10.0,228.2,0.0,86.0,64.6,16.2,1016940,1978,8,1978-08-01
199277,199277,VICTORIA GONZALES HTS,48.417,-123.317,BC,15.6,0.0,,29.3,0.0,10.1,0.0,0.0,0.0,,20.1,0.0,,0.0,4.0,271.3,0.0,,81.9,9.0,1018610,1978,8,1978-08-01
199280,199280,VICTORIA INT'L A,48.647,-123.426,BC,16.3,0.0,-0.4,31.4,0.0,9.0,0.0,0.0,0.0,,39.2,0.0,165.0,0.0,6.0,246.0,0.0,83.0,61.4,9.4,1018620,1978,8,1978-08-01
199446,199446,PRINCE GEORGE A,53.891,-122.679,BC,14.2,0.0,-0.7,32.3,0.0,-1.7,0.0,0.0,0.0,,62.8,0.0,122.0,0.0,11.0,221.2,0.0,84.0,124.6,7.8,1096450,1978,8,1978-08-01
199517,199517,VANCOUVER HARBOUR CS,49.296,-123.122,BC,17.6,0.0,,30.5,0.0,10.2,0.0,0.0,0.0,,128.1,0.0,,,12.0,,,,37.9,26.9,1108446,1978,8,1978-08-01
199518,199518,VANCOUVER INT'L A,49.195,-123.182,BC,17.3,0.0,-0.7,30.1,0.0,9.7,0.0,0.0,0.0,,104.4,0.0,284.0,0.0,13.0,234.9,0.0,85.0,41.2,19.1,1108447,1978,8,1978-08-01
199731,199731,SAANICHTON CDA,48.698,-123.594,BC,13.0,0.0,-1.5,19.5,0.0,5.0,0.0,0.0,0.0,,54.8,0.0,185.0,0.0,16.0,119.3,0.0,57.0,149.2,0.0,1016940,1978,9,1978-09-01
199739,199739,VICTORIA GONZALES HTS,48.417,-123.317,BC,13.2,0.0,,21.9,0.0,6.5,0.0,0.0,0.0,,46.9,0.0,,0.0,11.0,136.4,0.0,,145.0,0.0,1018610,1978,9,1978-09-01
199742,199742,VICTORIA INT'L A,48.647,-123.426,BC,12.7,0.0,-1.4,20.0,0.0,2.8,0.0,0.0,0.0,,58.1,0.0,187.0,0.0,11.0,123.5,0.0,54.0,158.0,0.0,1018620,1978,9,1978-09-01
199910,199910,PRINCE GEORGE A,53.891,-122.679,BC,9.3,0.0,-1.1,18.8,0.0,-1.8,0.0,0.0,0.0,0.0,52.3,0.0,93.0,0.0,12.0,117.1,0.0,66.0,261.2,0.0,1096450,1978,9,1978-09-01
199980,199980,VANCOUVER HARBOUR CS,49.296,-123.122,BC,14.1,0.0,,21.2,0.0,6.6,0.0,0.0,0.0,,134.1,0.0,,,16.0,,,,117.7,0.0,1108446,1978,9,1978-09-01
199981,199981,VANCOUVER INT'L A,49.195,-123.182,BC,13.7,0.0,-1.2,22.0,0.0,5.6,0.0,0.0,0.0,,111.2,0.0,219.0,0.0,16.0,112.7,0.0,53.0,127.9,0.0,1108447,1978,9,1978-09-01
200193,200193,SAANICHTON CDA,48.698,-123.594,BC,1.5,0.0,-3.3,9.0,0.0,-8.0,0.0,3.4,0.0,42.0,34.7,0.0,24.0,0.0,8.0,67.8,0.0,113.0,510.7,0.0,1016940,1979,1,1979-01-01
200201,200201,VICTORIA GONZALES HTS,48.417,-123.317,BC,2.4,0.0,,8.2,0.0,-7.3,0.0,0.5,0.0,,20.0,0.0,,0.0,4.0,109.8,0.0,,483.0,0.0,1018610,1979,1,1979-01-01
200204,200204,VICTORIA INT'L A,48.647,-123.426,BC,1.0,0.0,-3.5,9.5,0.0,-10.8,0.0,8.0,0.0,73.0,35.8,0.0,25.0,0.0,5.0,91.6,0.0,129.0,526.8,0.0,1018620,1979,1,1979-01-01
200371,200371,PRINCE GEORGE A,53.891,-122.679,BC,-18.2,0.0,-10.3,2.5,0.0,-41.2,0.0,40.4,0.0,74.0,26.0,0.0,49.0,37.0,8.0,80.8,0.0,165.0,1122.8,0.0,1096450,1979,1,1979-01-01
200439,200439,VANCOUVER HARBOUR CS,49.296,-123.122,BC,1.6,0.0,,8.8,0.0,-8.3,0.0,3.8,0.0,,73.0,0.0,,,11.0,,,,509.3,0.0,1108446,1979,1,1979-01-01
200440,200440,VANCOUVER INT'L A,49.195,-123.182,BC,0.2,0.0,-4.0,9.6,0.0,-11.2,0.0,6.4,0.0,58.0,57.6,0.0,34.0,0.0,8.0,86.5,0.0,144.0,553.1,0.0,1108447,1979,1,1979-01-01
200648,200648,SAANICHTON CDA,48.698,-123.594,BC,11.0,0.0,0.7,21.0,0.0,3.0,0.0,0.0,0.0,0.0,78.3,0.0,84.0,0.0,11.0,128.9,0.0,107.0,215.8,0.0,1016940,1979,10,1979-10-01
200655,200655,VICTORIA GONZALES HTS,48.417,-123.317,BC,11.6,0.0,,21.3,0.0,5.3,0.0,0.0,0.0,,42.7,0.0,,0.0,11.0,153.8,0.0,,198.1,0.0,1018610,1979,10,1979-10-01
200658,200658,VICTORIA INT'L A,48.647,-123.426,BC,10.6,0.0,0.7,21.5,0.0,1.3,0.0,0.0,0.0,0.0,87.3,0.0,99.0,0.0,13.0,134.2,0.0,98.0,228.2,0.0,1018620,1979,10,1979-10-01
200825,200825,PRINCE GEORGE A,53.891,-122.679,BC,6.1,0.0,1.6,22.0,0.0,-6.7,0.0,2.4,0.0,30.0,53.3,0.0,84.0,0.0,9.0,115.8,0.0,107.0,369.7,0.0,1096450,1979,10,1979-10-01
200892,200892,VANCOUVER HARBOUR CS,49.296,-123.122,BC,11.4,0.0,,18.7,0.0,3.7,0.0,0.0,0.0,,107.0,0.0,,,11.0,,,,203.6,0.0,1108446,1979,10,1979-10-01
200893,200893,VANCOUVER INT'L A,49.195,-123.182,BC,10.5,0.0,0.2,18.7,0.0,2.5,0.0,0.0,0.0,0.0,80.3,0.0,66.0,0.0,11.0,112.9,0.0,94.0,231.8,0.0,1108447,1979,10,1979-10-01
201096,201096,SAANICHTON CDA,48.698,-123.594,BC,6.2,0.0,-0.4,13.5,0.0,0.0,0.0,0.0,0.0,0.0,35.3,0.0,23.0,0.0,12.0,95.8,0.0,145.0,355.1,0.0,1016940,1979,11,1979-11-01
201103,201103,VICTORIA GONZALES HTS,48.417,-123.317,BC,7.5,0.0,,13.9,0.0,2.0,0.0,0.0,0.0,,15.2,0.0,,0.0,4.0,96.7,0.7916666666666665,,314.0,0.0,1018610,1979,11,1979-11-01
201106,201106,VICTORIA INT'L A,48.647,-123.426,BC,5.4,0.0,-1.0,14.4,0.0,-2.4,0.0,0.0,0.0,0.0,33.6,0.0,22.0,0.0,10.0,105.3,0.0,145.0,378.8,0.0,1018620,1979,11,1979-11-01
201276,201276,PRINCE GEORGE A,53.891,-122.679,BC,-3.3,0.0,-0.9,9.4,0.0,-18.9,0.0,1.7,0.0,5.0,2.8,0.0,5.0,0.0,1.0,86.1,0.0,168.0,639.2,0.0,1096450,1979,11,1979-11-01
201342,201342,VANCOUVER HARBOUR CS,49.296,-123.122,BC,6.3,0.0,,13.0,0.0,-1.2,0.0,0.0,0.0,,88.2,0.0,,,14.0,,,,350.2,0.0,1108446,1979,11,1979-11-01
201343,201343,VANCOUVER INT'L A,49.195,-123.182,BC,4.8,0.0,-1.5,13.6,0.0,-4.0,0.0,0.0,0.0,0.0,82.7,0.0,44.0,0.0,12.0,83.8,0.0,139.0,395.2,0.0,1108447,1979,11,1979-11-01
201548,201548,SAANICHTON CDA,48.698,-123.594,BC,6.3,0.0,1.9,12.0,0.0,-1.5,0.0,0.0,0.0,0.0,272.6,0.0,193.0,0.0,16.0,0.0,30.95833333333333,,361.7,0.0,1016940,1979,12,1979-12-01
201555,201555,VICTORIA GONZALES HTS,48.417,-123.317,BC,7.0,0.0,,11.7,0.0,0.0,0.0,0.0,0.0,,258.5,0.0,,0.0,14.0,38.5,0.0,,340.6,0.0,1018610,1979,12,1979-12-01
201558,201558,VICTORIA INT'L A,48.647,-123.426,BC,6.0,0.0,2.0,12.9,0.0,-3.0,0.0,0.0,0.0,0.0,264.3,0.0,186.0,0.0,15.0,40.4,0.0,69.0,372.6,0.0,1018620,1979,12,1979-12-01
201728,201728,PRINCE GEORGE A,53.891,-122.679,BC,-5.8,0.0,1.4,8.9,0.0,-39.0,0.0,71.4,0.0,150.0,73.5,0.0,168.0,9.0,13.0,46.3,0.0,106.0,738.4,0.0,1096450,1979,12,1979-12-01
201795,201795,VANCOUVER HARBOUR CS,49.296,-123.122,BC,6.7,0.0,,11.3,0.0,0.6,0.0,0.2,0.0,,419.5,0.0,,,23.0,,,,350.5,0.0,1108446,1979,12,1979-12-01
201796,201796,VANCOUVER INT'L A,49.195,-123.182,BC,5.9,0.0,2.3,11.9,0.0,-1.7,0.0,0.0,0.0,0.0,283.3,0.0,175.0,0.0,24.0,34.8,0.0,62.0,375.9,0.0,1108447,1979,12,1979-12-01
202001,202001,SAANICHTON CDA,48.698,-123.594,BC,3.8,0.0,-1.5,10.0,0.0,-5.0,0.0,3.4,0.0,82.0,156.2,0.0,174.0,0.0,20.0,41.9,0.0,50.0,397.1,0.0,1016940,1979,2,1979-02-01
202009,202009,VICTORIA GONZALES HTS,48.417,-123.317,BC,4.6,0.0,,10.4,0.0,-2.2,0.0,2.9,0.0,,79.1,0.0,,0.0,15.0,77.2,0.0,,375.1,0.0,1018610,1979,2,1979-02-01
202012,202012,VICTORIA INT'L A,48.647,-123.426,BC,3.9,0.0,-1.2,10.4,0.0,-6.3,0.0,8.7,0.0,137.0,157.1,0.0,176.0,0.0,19.0,61.2,0.0,64.0,395.3,0.0,1018620,1979,2,1979-02-01
202177,202177,PRINCE GEORGE A,53.891,-122.679,BC,-12.7,0.0,-7.7,3.6,0.0,-40.2,0.0,87.0,0.0,309.0,81.3,0.0,276.0,68.0,13.0,69.0,0.0,82.0,859.4,0.0,1096450,1979,2,1979-02-01
202244,202244,VANCOUVER HARBOUR CS,49.296,-123.122,BC,4.6,0.0,,10.7,0.0,-2.9,0.0,1.4,0.0,,232.0,0.0,,,20.0,,,,374.0,0.0,1108446,1979,2,1979-02-01
202245,202245,VANCOUVER INT'L A,49.195,-123.182,BC,3.9,0.0,-1.0,10.6,0.0,-5.3,0.0,3.7,0.0,59.0,172.4,0.0,165.0,0.0,17.0,78.6,0.0,86.0,395.7,0.0,1108447,1979,2,1979-02-01
202453,202453,SAANICHTON CDA,48.698,-123.594,BC,7.5,0.0,0.5,17.0,0.0,-0.5,0.0,0.0,0.0,0.0,36.8,0.0,46.0,0.0,4.0,167.0,0.0,129.0,324.1,0.0,1016940,1979,3,1979-03-01
202461,202461,VICTORIA GONZALES HTS,48.417,-123.317,BC,8.4,0.0,,18.3,0.0,1.7,0.0,0.0,0.0,,25.8,0.0,,0.0,3.0,209.3,0.0,,297.9,0.0,1018610,1979,3,1979-03-01
202464,202464,VICTORIA INT'L A,48.647,-123.426,BC,7.0,0.0,0.2,17.8,0.0,-1.8,0.0,0.0,0.0,0.0,35.2,0.0,45.0,0.0,5.0,193.5,0.0,133.0,341.9,0.0,1018620,1979,3,1979-03-01
202630,202630,PRINCE GEORGE A,53.891,-122.679,BC,1.1,0.0,1.4,16.0,0.0,-13.3,0.0,5.5,0.0,26.0,15.8,0.0,53.0,0.0,6.0,183.1,0.0,119.0,522.7,0.0,1096450,1979,3,1979-03-01
202698,202698,VANCOUVER HARBOUR CS,49.296,-123.122,BC,7.7,0.0,,15.9,0.0,1.2,0.0,0.0,0.0,,84.9,0.0,,,10.0,,,,319.6,0.0,1108446,1979,3,1979-03-01
202699,202699,VANCOUVER INT'L A,49.195,-123.182,BC,7.2,0.0,0.4,15.4,0.0,-0.9,0.0,0.0,0.0,0.0,57.1,0.0,50.0,0.0,8.0,184.5,0.0,137.0,333.4,0.0,1108447,1979,3,1979-03-01
202907,202907,SAANICHTON CDA,48.698,-123.594,BC,8.6,0.0,-0.7,19.5,0.0,0.5,0.0,0.0,0.0,,40.4,0.0,78.0,0.0,10.0,144.6,0.0,86.0,283.1,0.0,1016940,1979,4,1979-04-01
202915,202915,VICTORIA GONZALES HTS,48.417,-123.317,BC,9.6,0.0,,20.0,0.0,2.7,0.0,0.0,0.0,,16.5,0.0,,0.0,5.0,220.9,0.0,,253.2,0.0,1018610,1979,4,1979-04-01
202918,202918,VICTORIA INT'L A,48.647,-123.426,BC,8.5,0.0,-0.5,20.7,0.0,-1.1,0.0,0.0,0.0,0.0,36.8,0.0,77.0,0.0,8.0,206.9,0.0,108.0,284.3,0.0,1018620,1979,4,1979-04-01
203084,203084,PRINCE GEORGE A,53.891,-122.679,BC,4.1,0.0,-0.9,23.1,0.0,-6.0,0.0,4.2,0.0,57.0,18.3,0.0,51.0,0.0,5.0,202.1,0.0,99.0,416.3,0.0,1096450,1979,4,1979-04-01
203152,203152,VANCOUVER HARBOUR CS,49.296,-123.122,BC,9.2,0.0,,20.0,0.0,1.7,0.0,0.0,0.0,,81.9,0.0,,,13.0,,,,263.6,0.0,1108446,1979,4,1979-04-01
203153,203153,VANCOUVER INT'L A,49.195,-123.182,BC,8.9,0.0,-0.5,20.5,0.0,0.1,0.0,0.0,0.0,0.0,58.1,0.0,66.0,0.0,10.0,200.7,0.0,108.0,274.3,0.0,1108447,1979,4,1979-04-01
203361,203361,SAANICHTON CDA,48.698,-123.594,BC,12.0,0.0,-0.2,22.5,0.0,3.5,0.0,0.0,0.0,,15.2,0.0,37.0,0.0,5.0,195.8,0.0,87.0,184.6,0.0,1016940,1979,5,1979-05-01
203369,203369,VICTORIA GONZALES HTS,48.417,-123.317,BC,12.5,0.0,,22.2,0.0,6.3,0.0,0.0,0.0,,11.7,0.0,,0.0,4.0,270.3,0.0,,169.8,0.0,1018610,1979,5,1979-05-01
203372,203372,VICTORIA INT'L A,48.647,-123.426,BC,12.1,0.0,0.0,22.9,0.0,2.9,0.0,0.0,0.0,,16.2,0.0,43.0,0.0,5.0,246.7,0.0,102.0,182.0,0.0,1018620,1979,5,1979-05-01
203541,203541,PRINCE GEORGE A,53.891,-122.679,BC,8.7,0.0,-1.3,24.7,0.0,-2.8,0.0,1.0,0.0,52.0,71.6,0.0,146.0,0.0,11.0,218.8,0.0,88.0,287.1,0.0,1096450,1979,5,1979-05-01
203609,203609,VANCOUVER HARBOUR CS,49.296,-123.122,BC,13.3,0.0,,22.4,0.0,6.4,0.0,0.0,0.0,,60.0,0.0,,,7.0,,,,147.1,0.0,1108446,1979,5,1979-05-01
203610,203610,VANCOUVER INT'L A,49.195,-123.182,BC,12.8,0.0,0.0,21.9,0.0,5.2,0.0,0.0,0.0,,39.9,0.0,61.0,0.0,7.0,252.3,0.0,113.0,162.3,0.0,1108447,1979,5,1979-05-01
203819,203819,SAANICHTON CDA,48.698,-123.594,BC,14.2,0.0,-0.7,25.0,0.0,4.5,0.0,0.0,0.0,,21.5,0.0,62.0,0.0,5.0,184.9,4.5,,113.4,0.0,1016940,1979,6,1979-06-01
203827,203827,VICTORIA GONZALES HTS,48.417,-123.317,BC,13.7,0.0,,23.9,0.0,7.8,0.0,0.0,0.0,,14.2,0.0,,0.0,5.0,346.6,0.0,,129.5,0.0,1018610,1979,6,1979-06-01
203830,203830,VICTORIA INT'L A,48.647,-123.426,BC,14.4,0.0,-0.4,24.6,0.0,4.8,0.0,0.0,0.0,,14.8,0.0,48.0,0.0,5.0,313.4,0.0,125.0,107.1,0.0,1018620,1979,6,1979-06-01
203998,203998,PRINCE GEORGE A,53.891,-122.679,BC,12.5,0.0,-1.3,26.7,0.0,2.0,0.0,0.0,0.0,,72.6,0.0,111.0,0.0,14.0,259.2,0.0,103.0,166.0,0.0,1096450,1979,6,1979-06-01
204065,204065,VANCOUVER HARBOUR CS,49.296,-123.122,BC,15.8,0.0,,25.8,0.0,9.0,0.0,0.0,0.0,,51.3,0.0,,,8.0,,,,70.1,3.6,1108446,1979,6,1979-06-01
204066,204066,VANCOUVER INT'L A,49.195,-123.182,BC,15.2,0.0,-0.5,25.4,0.0,7.9,0.0,0.0,0.0,,30.7,0.0,57.0,0.0,6.0,292.4,0.0,129.0,86.4,1.2,1108447,1979,6,1979-06-01
204277,204277,SAANICHTON CDA,48.698,-123.594,BC,16.9,0.0,-0.1,30.5,0.0,7.0,0.0,0.0,0.0,,15.1,0.0,74.0,0.0,3.0,297.5,2.25,,55.1,21.2,1016940,1979,7,1979-07-01
204285,204285,VICTORIA GONZALES HTS,48.417,-123.317,BC,15.8,0.0,,31.1,0.0,8.0,0.0,0.0,0.0,,13.7,0.0,,0.0,3.0,340.9,0.0,,78.7,10.1,1018610,1979,7,1979-07-01
204288,204288,VICTORIA INT'L A,48.647,-123.426,BC,16.7,0.0,-0.2,32.1,0.0,4.1,0.0,0.0,0.0,,17.2,0.0,96.0,0.0,4.0,336.4,0.0,106.0,57.7,17.1,1018620,1979,7,1979-07-01
204457,204457,PRINCE GEORGE A,53.891,-122.679,BC,16.0,0.0,0.2,32.1,0.0,-0.1,0.0,0.0,0.0,0.0,24.6,0.0,40.0,0.0,7.0,320.2,0.0,112.0,78.0,15.3,1096450,1979,7,1979-07-01
204524,204524,VANCOUVER HARBOUR CS,49.296,-123.122,BC,18.3,0.0,,29.7,0.0,8.5,0.0,0.0,0.0,,34.4,0.0,,,5.0,,,,25.2,33.8,1108446,1979,7,1979-07-01
204525,204525,VANCOUVER INT'L A,49.195,-123.182,BC,17.9,0.0,-0.1,28.7,0.0,8.0,0.0,0.0,0.0,,26.6,0.0,75.0,0.0,6.0,313.5,0.0,108.0,29.8,25.7,1108447,1979,7,1979-07-01
204734,204734,SAANICHTON CDA,48.698,-123.594,BC,16.3,0.0,-0.8,25.5,0.0,4.5,0.0,0.0,0.0,,13.3,0.0,50.0,0.0,3.0,254.1,0.0,95.0,53.5,1.1,1016940,1979,8,1979-08-01
204741,204741,VICTORIA GONZALES HTS,48.417,-123.317,BC,15.3,0.0,,22.6,0.0,9.7,0.0,0.0,0.0,,2.8,0.0,,0.0,1.0,282.9,0.0,,83.2,0.0,1018610,1979,8,1979-08-01
204744,204744,VICTORIA INT'L A,48.647,-123.426,BC,16.4,0.0,-0.3,25.6,0.0,8.2,0.0,0.0,0.0,,14.0,0.0,59.0,0.0,2.0,286.4,0.0,96.0,50.2,1.2,1018620,1979,8,1979-08-01
204912,204912,PRINCE GEORGE A,53.891,-122.679,BC,16.1,0.0,1.1,28.9,0.0,3.6,0.0,0.0,0.0,,31.7,0.0,62.0,0.0,4.0,333.9,0.0,128.0,66.0,6.6,1096450,1979,8,1979-08-01
204979,204979,VANCOUVER HARBOUR CS,49.296,-123.122,BC,18.3,0.0,,25.4,0.0,12.0,0.0,0.0,0.0,,25.3,0.0,,,5.0,,,,6.8,15.2,1108446,1979,8,1979-08-01
204980,204980,VANCOUVER INT'L A,49.195,-123.182,BC,17.7,0.0,-0.3,24.8,0.0,10.3,0.0,0.0,0.0,,18.6,0.0,51.0,0.0,6.0,248.1,0.0,90.0,18.3,7.7,1108447,1979,8,1979-08-01
205188,205188,SAANICHTON CDA,48.698,-123.594,BC,15.4,0.0,0.9,28.0,0.0,7.0,0.0,0.0,0.0,,67.5,0.0,228.0,0.0,10.0,195.7,0.0,94.0,82.1,4.6,1016940,1979,9,1979-09-01
205195,205195,VICTORIA GONZALES HTS,48.417,-123.317,BC,15.6,0.0,,28.8,0.0,9.5,0.0,0.0,0.0,,26.8,0.0,,0.0,8.0,204.1,0.0,,79.1,6.1,1018610,1979,9,1979-09-01
205198,205198,VICTORIA INT'L A,48.647,-123.426,BC,14.9,0.0,0.7,29.0,0.0,4.9,0.0,0.0,0.0,,68.4,0.0,220.0,0.0,11.0,196.6,0.0,86.0,96.4,2.2,1018620,1979,9,1979-09-01
205366,205366,PRINCE GEORGE A,53.891,-122.679,BC,11.9,0.0,1.6,27.5,0.0,0.1,0.0,0.0,0.0,0.0,50.2,0.0,89.0,0.0,10.0,174.7,0.0,98.0,182.5,0.5,1096450,1979,9,1979-09-01
205433,205433,VANCOUVER HARBOUR CS,49.296,-123.122,BC,15.6,0.0,,25.7,0.0,9.7,0.0,0.0,0.0,,90.0,0.0,,,11.0,,,,73.6,1.2,1108446,1979,9,1979-09-01
205434,205434,VANCOUVER INT'L A,49.195,-123.182,BC,15.5,0.0,0.6,24.7,0.0,8.0,0.0,0.0,0.0,,78.9,0.0,155.0,0.0,12.0,171.5,0.0,81.0,78.8,2.3,1108447,1979,9,1979-09-01
205637,205637,SAANICHTON CDA,48.698,-123.594,BC,1.1,0.0,-3.7,9.0,0.0,-9.5,0.0,33.0,0.0,406.0,123.6,0.0,85.0,0.0,14.0,90.8,0.0416666666666666,,523.9,0.0,1016940,1980,1,1980-01-01
205644,205644,VICTORIA GONZALES HTS,48.417,-123.317,BC,2.6,0.0,,10.6,0.0,-7.5,0.0,29.7,0.0,,76.6,0.0,,0.0,11.0,93.4,0.0,,476.1,0.0,1018610,1980,1,1980-01-01
205647,205647,VICTORIA INT'L A,48.647,-123.426,BC,0.9,0.0,-3.6,11.3,0.0,-10.3,0.0,44.5,0.0,409.0,123.6,0.0,86.0,0.0,13.0,99.9,0.0,141.0,528.7,0.0,1018620,1980,1,1980-01-01
205815,205815,PRINCE GEORGE A,53.891,-122.679,BC,-13.5,0.0,-5.6,3.9,0.0,-39.6,0.0,18.1,0.0,33.0,18.3,0.0,35.0,4.0,5.0,90.5,0.4166666666666666,,975.0,0.0,1096450,1980,1,1980-01-01
205881,205881,VANCOUVER HARBOUR CS,49.296,-123.122,BC,2.2,0.0,,10.3,0.0,-7.3,0.0,14.1,0.0,,106.2,0.0,,,11.0,,,,490.9,0.0,1108446,1980,1,1980-01-01
205882,205882,VANCOUVER INT'L A,49.195,-123.182,BC,0.5,0.0,-3.6,9.5,0.0,-11.1,0.0,10.9,0.0,99.0,83.8,0.0,50.0,0.0,9.0,88.1,0.0,146.0,543.0,0.0,1108447,1980,1,1980-01-01
206086,206086,SAANICHTON CDA,48.698,-123.594,BC,10.7,0.0,0.4,23.0,0.0,3.0,0.0,0.0,0.0,0.0,27.4,0.0,29.0,0.0,5.0,154.7,0.0,129.0,225.9,0.0,1016940,1980,10,1980-10-01
206095,206095,VICTORIA GONZALES HTS,48.417,-123.317,BC,11.6,0.0,,20.0,0.0,5.0,0.0,0.0,0.0,,7.3,0.0,,0.0,4.0,187.6,0.0,,197.8,0.0,1018610,1980,10,1980-10-01
206098,206098,VICTORIA INT'L A,48.647,-123.426,BC,10.3,0.0,0.3,23.8,0.0,1.8,0.0,0.0,0.0,0.0,26.6,0.0,30.0,0.0,4.0,168.6,0.0,123.0,238.3,0.0,1018620,1980,10,1980-10-01
206275,206275,PRINCE GEORGE A,53.891,-122.679,BC,6.1,0.0,1.7,23.1,0.0,-5.9,0.0,0.0,0.0,0.0,32.0,0.0,51.0,0.0,8.0,111.2,0.0,103.0,367.5,0.0,1096450,1980,10,1980-10-01
206342,206342,VANCOUVER HARBOUR CS,49.296,-123.122,BC,11.7,0.0,,24.2,0.0,3.5,0.0,0.0,0.0,,70.9,0.0,,,7.0,,,,194.7,0.0,1108446,1980,10,1980-10-01
206343,206343,VANCOUVER INT'L A,49.195,-123.182,BC,10.8,0.0,0.5,23.5,0.0,1.2,0.0,0.0,0.0,0.0,57.8,0.0,48.0,0.0,6.0,162.4,0.0,135.0,224.0,0.0,1108447,1980,10,1980-10-01
206545,206545,SAANICHTON CDA,48.698,-123.594,BC,7.1,0.0,0.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,252.6,0.0,162.0,0.0,21.0,45.9,0.0,70.0,325.8,0.0,1016940,1980,11,1980-11-01
206554,206554,VICTORIA GONZALES HTS,48.417,-123.317,BC,8.1,0.0,,15.6,0.0,2.5,0.0,0.0,0.0,,185.7,0.0,,0.0,19.0,56.0,0.0,,297.6,0.0,1018610,1980,11,1980-11-01
206557,206557,VICTORIA INT'L A,48.647,-123.426,BC,6.8,0.0,0.4,16.8,0.0,-1.2,0.0,0.0,0.0,0.0,245.4,0.0,161.0,0.0,20.0,55.1,0.0,76.0,335.8,0.0,1018620,1980,11,1980-11-01
206733,206733,PRINCE GEORGE A,53.891,-122.679,BC,1.0,0.0,3.5,14.3,0.0,-14.7,0.0,6.2,0.0,17.0,19.3,0.0,35.0,0.0,5.0,84.3,0.0,165.0,509.8,0.0,1096450,1980,11,1980-11-01
